table_num,table_name,Item,fiber,period,period_name,value,unit
1,"U.S. textile imports, by fiber",Headgear,Wool,2001,calendar year,5106462,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2002,calendar year,3472477,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2003,calendar year,4111704,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2004,calendar year,3981803,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2005,calendar year,5088311,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2006,calendar year,4892826,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2007,calendar year,4361592,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2008,calendar year,4513692,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2009,calendar year,5033255,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2010,calendar year,5842625,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2011,calendar year,7196168,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2012,calendar year,4893185,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2013,calendar year,3746812,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2014,calendar year,4163701,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2015,calendar year,5018509,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2016,calendar year,4099302,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2017,calendar year,3293097,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2018,calendar year,3472701,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2019,calendar year,3724853,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2020,calendar year,3259185,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2021,calendar year,5139433,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2022,calendar year,5185248,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2023,calendar year,3595037,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2024,calendar year,4008049,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Wool,2025,calendar year,4129753,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1989,calendar year,7930,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1990,calendar year,13220,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1991,calendar year,11438,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1992,calendar year,19668,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1993,calendar year,24114,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1994,calendar year,16146,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1995,calendar year,7025,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1996,calendar year,18372,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1997,calendar year,6422,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1998,calendar year,5755,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,1999,calendar year,6547,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2000,calendar year,14623,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2001,calendar year,10732,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2002,calendar year,23557,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2003,calendar year,19874,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2004,calendar year,34528,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2005,calendar year,83284,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2006,calendar year,20041,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2007,calendar year,16758,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2008,calendar year,13336,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2009,calendar year,16537,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2010,calendar year,24270,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2011,calendar year,46036,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2012,calendar year,28221,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2013,calendar year,16438,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2014,calendar year,15434,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2015,calendar year,32219,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2016,calendar year,21533,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2017,calendar year,22372,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2018,calendar year,43929,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2019,calendar year,24109,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2020,calendar year,15992,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2021,calendar year,56213,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2022,calendar year,88882,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2023,calendar year,185430,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2024,calendar year,152148,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Silk,2025,calendar year,173955,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1989,calendar year,15190900,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1990,calendar year,26539725,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1991,calendar year,33352298,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1992,calendar year,36061566,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1993,calendar year,42567177,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1994,calendar year,40013317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1995,calendar year,40361024,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1996,calendar year,38029747,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1997,calendar year,39566035,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1998,calendar year,41351439,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,1999,calendar year,40673058,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2000,calendar year,46219252,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2001,calendar year,48265328,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2002,calendar year,51306446,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2003,calendar year,53657864,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2004,calendar year,58603129,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2005,calendar year,69223432,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2006,calendar year,73035249,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2007,calendar year,77758943,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2008,calendar year,73625676,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2009,calendar year,66364719,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2010,calendar year,87227359,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2011,calendar year,93108160,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2012,calendar year,90948734,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2013,calendar year,90906750,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2014,calendar year,101100254,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2015,calendar year,119842136,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2016,calendar year,120041314,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2017,calendar year,126729038,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2018,calendar year,135994629,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2019,calendar year,133257415,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2020,calendar year,120975806,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2021,calendar year,148887005,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2022,calendar year,188265115,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2023,calendar year,153016744,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2024,calendar year,144302299,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Synthetic,2025,calendar year,147927439,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1989,calendar year,32903241,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1990,calendar year,42376835,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1991,calendar year,52332402,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1992,calendar year,65070981,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1993,calendar year,75513159,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1994,calendar year,75481076,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1995,calendar year,81014204,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1996,calendar year,83059432,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1997,calendar year,81511578,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1998,calendar year,88398705,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,1999,calendar year,91763475,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2000,calendar year,100885449,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2001,calendar year,103262785,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2002,calendar year,109671379,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2003,calendar year,121528114,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2004,calendar year,142649744,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2005,calendar year,154081843,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2006,calendar year,155362289,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2007,calendar year,156300327,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2008,calendar year,145634178,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2009,calendar year,121498033,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2010,calendar year,150907581,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2011,calendar year,157255987,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2012,calendar year,147238217,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2013,calendar year,144890830,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2014,calendar year,157112499,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2015,calendar year,179248293,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2016,calendar year,178710069,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2017,calendar year,189044589,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2018,calendar year,197210473,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2019,calendar year,184862997,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2020,calendar year,161628730,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2021,calendar year,204045323,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2022,calendar year,256947350,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2023,calendar year,200820933,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2024,calendar year,188973361,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Headgear,Total,2025,calendar year,190138908,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1989,calendar year,177605743,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1990,calendar year,193198128,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1991,calendar year,194057488,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1992,calendar year,229204155,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1993,calendar year,262606464,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1994,calendar year,291875359,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1995,calendar year,301840527,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1996,calendar year,305799455,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1997,calendar year,370228195,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1998,calendar year,454301061,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,1999,calendar year,526772592,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2000,calendar year,603524009,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2001,calendar year,653991434,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2002,calendar year,829991862,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2003,calendar year,978973648,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2004,calendar year,1094915620,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2005,calendar year,1430693521,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2006,calendar year,1630927912,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2007,calendar year,1753559374,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2008,calendar year,1705126577,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2009,calendar year,1573616893,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2010,calendar year,1761303275,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2011,calendar year,1395642865,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2012,calendar year,1426030581,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2013,calendar year,1513117330,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2014,calendar year,1519388946,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2015,calendar year,1646419696,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2016,calendar year,1671775998,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2017,calendar year,1780237564,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2018,calendar year,1806165283,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2019,calendar year,1868542936,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2020,calendar year,1839263318,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2021,calendar year,2328500630,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2022,calendar year,1857049733,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2023,calendar year,1750013297,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2024,calendar year,1936899707,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Cotton,2025,calendar year,1891592277,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1989,calendar year,1810219,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1990,calendar year,1205860,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1991,calendar year,2190474,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1992,calendar year,1099597,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1993,calendar year,1187015,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1994,calendar year,1797303,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1995,calendar year,3594215,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1996,calendar year,2287650,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1997,calendar year,1834989,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1998,calendar year,1953865,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,1999,calendar year,5330276,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2000,calendar year,15564664,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2001,calendar year,17046904,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2002,calendar year,16855321,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2003,calendar year,16907929,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2004,calendar year,14845315,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2005,calendar year,15983782,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2006,calendar year,19172217,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2007,calendar year,14357524,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2008,calendar year,13997920,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2009,calendar year,8795478,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2010,calendar year,9856900,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2011,calendar year,10108885,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2012,calendar year,11001983,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2013,calendar year,13106924,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2014,calendar year,14401692,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2015,calendar year,13887876,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2016,calendar year,13984817,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2017,calendar year,17930037,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2018,calendar year,22618865,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2019,calendar year,27892034,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2020,calendar year,32437616,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2021,calendar year,44939752,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2022,calendar year,159587102,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2023,calendar year,127047542,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2024,calendar year,205011039,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Linen,2025,calendar year,261284445,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1989,calendar year,702383,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1990,calendar year,942086,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1991,calendar year,658437,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1992,calendar year,726727,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1993,calendar year,1053069,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1994,calendar year,1363391,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1995,calendar year,1957848,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1996,calendar year,1396328,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1997,calendar year,2037057,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1998,calendar year,1884851,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,1999,calendar year,2098325,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2000,calendar year,4867063,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2001,calendar year,5705053,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2002,calendar year,5347068,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2003,calendar year,5508008,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2004,calendar year,4606917,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2005,calendar year,4835652,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2006,calendar year,5045130,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2007,calendar year,4291571,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2008,calendar year,4411163,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2009,calendar year,3469591,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2010,calendar year,3700945,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2011,calendar year,3749730,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2012,calendar year,3641270,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2013,calendar year,4248365,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2014,calendar year,3979414,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2015,calendar year,3714431,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2016,calendar year,5218317,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2017,calendar year,5775870,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2018,calendar year,5842721,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2019,calendar year,7836261,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2020,calendar year,5812008,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2021,calendar year,9008289,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2022,calendar year,9949034,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2023,calendar year,10777844,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2024,calendar year,12613376,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Wool,2025,calendar year,12640707,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1989,calendar year,637415,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1990,calendar year,842592,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1991,calendar year,1673450,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1992,calendar year,387612,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1993,calendar year,168623,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1994,calendar year,286037,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1995,calendar year,375189,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1996,calendar year,411546,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1997,calendar year,488136,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1998,calendar year,498613,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,1999,calendar year,861237,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2000,calendar year,1859135,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2001,calendar year,2340842,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2002,calendar year,3480037,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2003,calendar year,5268198,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2004,calendar year,4971761,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2005,calendar year,7024264,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2006,calendar year,12020113,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2007,calendar year,9462545,raw fiber equivalent pounds
1,"U.S. textile imports, by fiber",Home furnishings,Silk,2008,calendar year,5234036,raw fiber equivalent pounds
